Y_CV1,Y_CV2,Y_CV3
-0.6841519850387688,0.332346164264501,-0.22270909882112858
-0.7033855202938093,0.4726492792828384,-0.17642012014646796
-0.6024353165203181,0.10529878549316568,0.13142381778445678
-0.8530506467458553,0.3420910150254229,-0.04289128781534874
-0.11703680008786026,0.1296485879491223,-0.4203013467697302
-0.9017897420298234,0.19720537572647812,-0.21072420509865544
-0.8186125333277322,-0.09428330511442906,-0.19496528209334546
-0.10459334155438763,-0.2782718874240495,0.027729746273485956
-0.14098752465017875,0.10144210126039657,-0.35317499338822184
0.28004142693837775,0.19448505651682582,-0.4949165245346769
1.2430011453834775,-0.6966454844352694,0.06917435018792091
0.6475417291680106,-0.09831258752089192,-0.5792927819603192
0.26754413184741577,0.5623297382723563,0.3941834979679906
-0.24966366710697976,-0.21559540832039006,-0.4384035239815609
0.012358236458535884,0.23419191686485966,-0.41968532738981534
-0.035357767638584295,0.20808437035944227,-0.40751961492245364
0.43078143252943124,0.23971770427126024,-0.5155289033890385
0.3895402798256766,-0.14992173230100772,0.108395708315696
0.7873036906295409,0.4752285361273104,-0.4253065831048361
-0.1345944274017103,0.33786744450497613,-0.3527128270401072
-0.6214404342121738,0.22051844654139247,0.8514133475884208
-0.20112148418976633,0.24966120630316008,0.11580545582270317
-0.07580374588508051,0.17924482863944025,0.16500522075141968
0.31316202751867395,0.5795245591190867,0.2704232906396852
0.7612178719872773,0.3608997110514456,0.21002591375304627
0.49992800658831227,-0.17009191931803025,3.5563547745898245
0.3912678045383287,0.13448368207517633,-0.4966045335618389
-0.2717258366351125,-0.6612017467550034,1.4719366101238749
-0.3523417607388871,0.49477230784717174,-0.16131412607870946
1.8222005145783984,-0.7190493762725781,-1.1289608186621747
1.6919852514695055,-0.6040392529307184,-0.9310096547551961
2.4245848852542093,-0.24169950769818532,-1.141816844890173
1.195191073511658,-0.5190496741574148,-0.006901796690977861
0.8082806934228609,0.2740465608378439,-0.598921407966058
0.4510252419693951,-0.2721910417272432,-0.4922122002782128
1.1270593736692724,0.05066930121403169,0.514114393460253
3.9355304441575587,-2.245968464754981,4.235086227022292
-0.1083328936107224,0.43138363517357753,0.27438392655703914
0.6858248196363264,-0.09165671999738205,0.6464801713886084
0.8365772867436545,-0.24543307131670541,-0.7624373080284923
-5.9728330221584445,-8.64410639676965,-1.6601008110256519
-1.2180323679468859,0.3482075765107055,-0.02913043727536233
-0.8181415129811818,0.3189473317694909,-0.10870807599599867
-0.586159304172935,0.40689356413661965,-0.2193455844400752
-0.7891603010574588,0.11698690408194655,-0.26274752128288004
-0.9406058082561347,0.46946682730895345,-0.11954717309136453
-0.06644084193809792,0.24785039505782502,-0.39656884882470056
-0.26183213585292375,0.4031977373393652,-0.29669830268683417
-0.378670675297954,0.5123916154278997,-0.24070081127067466
-1.351866963597157,0.13321940610620805,-0.11876204509172986
-0.2797171817660051,0.5303990351017024,-0.260609304176559
0.08812616028516324,0.2137691863709657,-0.4174119047541424
0.42747706880981373,0.3845162784955703,-0.4743681500942145
0.14940996301849285,0.299786510462962,-0.4243150517994556
1.2106813180737157,0.17869381080037794,-0.562271161949655
-0.12609025210647615,0.15890316339159177,0.5617002683978325
-1.458492330024732,-0.36764013609728935,0.027508067966733815
0.5411491882004987,0.21667598249191367,-0.4916416405674791
-1.397905201915554,0.13804504083109503,-0.1086753961768232
0.25108370315162026,0.5249700799244087,-0.38894927568321064
0.4328173492128389,-0.012772098989306218,-0.5431344711358843
-0.22067340003948963,0.6647594768020872,-0.1354096991636615
1.5414194797139644,-0.11452888836772683,-0.8893012108727555
1.080940501950287,-0.13449986515629636,0.27258590051841775
1.5811292864618685,-0.4243773316932913,-0.8139917246869166
0.5466829120498797,0.12462118380502704,-0.0821276588603258
0.4078935151725677,-0.07044856300549879,-0.032786062123792044
2.2895444238894695,-1.355573146821789,4.433809328945869
2.07395017646749,-0.5902093223254923,-1.1632494437722032
2.0473509773772176,-0.7767691704808074,0.9954414688782106
1.2762014259649985,-0.5203641031936015,-0.18831696822616484
0.7014146952205123,-0.46410070188196373,0.8319728751107669
-0.9078012128652369,0.27202297179056684,0.1592963092948106
1.2247490051144068,0.020467265951623646,-0.7734764435004979
0.18344962800219855,0.08967767748540356,0.6609093651809042
0.6334252856877727,0.24845069460863214,-0.559621409773085
1.3131923708509672,-0.23260473113813757,-0.3479360981867934
0.8362662792823468,0.056863387642645154,-0.6694719375657582
1.4848639390539329,-0.5822988636882094,0.08176295515782264
-0.8530506467458553,0.3420910150254229,-0.04289128781534874
2.6731108956710172,-0.7163752601563942,-1.1067448456742028
1.0391071173089557,0.07669901593581868,-0.5147681283414832
0.3899233073790915,0.13853595695681348,0.750472731365829
0.7183530781492969,0.4337382953670911,-0.4742554426272181
1.5049075395831728,-1.1038456778181627,2.1319194760207694
1.575357247548003,-0.25915161023619737,-0.731592459760259
1.1830157812636233,-0.16481612071657692,-0.7989919334710365
1.0123092645010363,-0.5876103872409489,1.6212366101849713
1.0340592771236932,-0.3607183112734974,0.48653503771850193
1.1806057904044516,-0.06938162021315801,-0.7841917829466789
2.674455174726612,-0.9048912034012914,0.3182416448248166
1.2858055545365614,0.07378811271538202,-0.7674284119490388
2.5508609563194975,-0.8906520744146936,-1.3319768360368853
1.4368330201969557,-0.7619120920665226,4.887584540468501
1.5229116234019535,-0.2923738007722494,0.7237813231190018
1.2405984654632158,0.3707000813069189,-0.6290789107500807
0.6947838408225151,-0.35263215124866887,2.4277181043318516
1.3980343548967415,-0.654661485190791,-1.018535832118646
