X_CV1,X_CV2,X_CV3
0.00040344913322501365,0.08432614122000119,-0.5225511816560278
-0.0006220577340204586,0.05627348071024903,-0.3230625758114191
-0.002446758529878914,0.07251538155257492,0.2111136278532096
-0.004374796933525515,0.13306055895157,0.9477713446474292
-0.0007099184430743656,0.02720688187150936,-0.4215309575136983
0.0003435005433574068,0.056183702409243697,-0.034777175767698267
0.0005155674545565998,0.038913216584172884,0.16926819108448393
0.0005412815625246867,0.060178429589497144,-0.07088027028928208
0.004348761301183955,0.001888862088462183,0.019373974984920717
0.0002501130695570313,0.04930404563274334,-0.0035559785922217777
-0.005985691653145478,0.06662379825111107,1.160662748543261
0.0007439616808414476,0.07974673588423502,-0.03858556303602209
-0.0038026006186957333,0.15396823926549655,1.0513670052932682
0.000708826889520919,0.04228293272696858,0.3227333740388439
0.0012727151381011952,0.05051702940814179,0.4881204251352745
0.0010589883214759158,0.053746553209020526,0.41103251699545007
0.0038437083212455514,-0.03579257123910383,0.23244733389015734
0.001882215606191635,-0.05105636270144577,-0.06832577931580067
0.0025584736118183385,-0.029937472185241645,-0.032171160574423006
0.0027488151805146977,-0.02098018274011499,-0.035737823727964475
0.000520217373244657,0.03745451583979972,0.4449846228432131
0.0045080530575199295,-0.12202092279385006,0.7622540187943164
0.0027310243213090144,-0.013584699975162528,-0.05914684883734171
0.00428170954683375,-0.09004253743164434,-0.5413690717023654
0.0027317147678142255,-0.016541372646399207,-0.020925676298641543
0.0020658567129289308,-0.03351208127139878,-0.04468576498457619
-0.0013210636515836498,0.026772996328150393,1.409927395425322
0.0022381344511243446,-0.06024828999886055,0.08948838386634293
0.0030821911765940803,-0.04509745907653376,0.22222805588326594
0.003186108187605034,-0.04984277687481195,0.27758722945697245
0.003391092806325689,-0.040652884598040714,0.26791888866557917
0.0022493304362669903,-0.03498776497213403,-0.012302238571779108
0.004560748553725874,-0.07546980464135722,-0.5241877302213988
-0.0017448351561234372,0.04556808779935161,1.1538485191777663
0.005436903595680666,-0.10814750322645891,-0.05486294298549428
0.0033721660201303386,-0.06692305302674091,0.4736550906568896
0.002420408813586163,-0.037225615837499046,0.160877955582325
0.003259061670175577,-0.04267200018788172,0.3839526343908252
0.003406541830917978,-0.03559944595315464,0.43719809605495585
0.003524018311210049,-0.028444088122524597,0.4043379247316512
0.0035798515571544773,-0.025551670022028287,0.4325551638368828
0.005515068950838972,-0.10947700917182054,0.04476513927735484
0.0021740657058010966,-0.05522648547500306,0.27449642166282767
0.0031732782362929057,-0.0716968423008996,0.550633955856114
0.005424945520711135,-0.12133279193147813,0.07872019721458705
0.003507507632984501,-0.07245796857298176,0.5785573850748394
0.005866079554140099,-0.08382020999304404,0.02577303941822913
0.003650469379231405,-0.08495380161273962,0.6689920244962699
0.003232631771805725,-0.11015074210643405,0.7588857988316067
0.006217605535786855,-0.17710065558331411,0.48209512899769713
0.0015534390293625649,-0.055539684400216185,0.20229327140362408
0.004782185299917981,-0.10843806516730344,-0.024008250613796075
