ID,StudyID,Sex,AgeAtScreen,Age_Bin,BodyWeight,BW_Bin,BW_zscore,FRC,Cg,Ettube,EC150,Raw_mean,Raw_std,Raw_min,Raw_max,Iaw_mean,Iaw_std,Iaw_min,Iaw_max,Rti_mean,Rti_std,Rti_min,Rti_max,Iti_mean,Iti_std,Iti_min,Iti_max,Cti_mean,Cti_std,Cti_min,Cti_max,Eti,ResNorm_mean,ResNorm_std,ResNorm_min,ResNorm_max,gest_nanCount_PM,gest_nanCount_O3,gest_nanCount_NO2,gest_nanCount_Temp,gest_countPMsensitive,gest_countPMunhealthy,gest_countO3sensitive,gest_countO3unhealthy,gest_countNO2sensitive,gest_countNO2unhealthy,gest_countTempsensitive,gest_countTempunhealthy,gest_avgPM,gest_avgO3,gest_avgNO2,gest_avgTemp,gest_AUCPM,gest_AUCO3,gest_AUCNO2,gest_AUCTemp,neonatal_nanCount_PM,neonatal_nanCount_O3,neonatal_nanCount_NO2,neonatal_nanCount_Temp,neonatal_countPMsensitive,neonatal_countPMunhealthy,neonatal_countO3sensitive,neonatal_countO3unhealthy,neonatal_countNO2sensitive,neonatal_countTempsensitive,neonatal_countTempunhealthy,neonatal_avgPM,neonatal_avgO3,neonatal_avgNO2,neonatal_avgTemp,neonatal_AUCPM,neonatal_AUCO3,neonatal_AUCNO2,neonatal_AUCTemp,infancy_nanCount_PM,infancy_nanCount_O3,infancy_nanCount_NO2,infancy_nanCount_Temp,infancy_countPMsensitive,infancy_countPMunhealthy,infancy_countO3sensitive,infancy_countO3unhealthy,infancy_countNO2sensitive,infancy_countNO2unhealthy,infancy_countTempsensitive,infancy_countTempunhealthy,infancy_avgPM,infancy_avgO3,infancy_avgNO2,infancy_avgTemp,infancy_AUCPM,infancy_AUCO3,infancy_AUCNO2,infancy_AUCTemp,postnatal_nanCount_PM,postnatal_nanCount_O3,postnatal_nanCount_NO2,postnatal_nanCount_Temp,postnatal_countPMsensitive,postnatal_countPMunhealthy,postnatal_countO3sensitive,postnatal_countO3unhealthy,postnatal_countNO2sensitive,postnatal_countNO2unhealthy,postnatal_countTempsensitive,postnatal_countTempunhealthy,postnatal_avgPM,postnatal_avgO3,postnatal_avgNO2,postnatal_avgTemp,postnatal_AUCPM,postnatal_AUCO3,postnatal_AUCNO2,postnatal_AUCTemp,postnatal_totalhours,PFTpre_7d_nanCount_PM,PFTpre_7d_nanCount_O3,PFTpre_7d_nanCount_NO2,PFTpre_7d_nanCount_Temp,PFTpre_7d_countPMsensitive,PFTpre_7d_countPMunhealthy,PFTpre_7d_countO3sensitive,PFTpre_7d_countO3unhealthy,PFTpre_7d_countNO2sensitive,PFTpre_7d_countNO2unhealthy,PFTpre_7d_countTempsensitive,PFTpre_7d_countTempunhealthy,PFTpre_7d_avgPM,PFTpre_7d_avgO3,PFTpre_7d_avgNO2,PFTpre_7d_avgTemp,PFTpre_7d_AUCPM,PFTpre_7d_AUCO3,PFTpre_7d_AUCNO2,PFTpre_7d_AUCTemp,PFTpre_30d_nanCount_PM,PFTpre_30d_nanCount_O3,PFTpre_30d_nanCount_NO2,PFTpre_30d_nanCount_Temp,PFTpre_30d_countPMsensitive,PFTpre_30d_countPMunhealthy,PFTpre_30d_countO3sensitive,PFTpre_30d_countO3unhealthy,PFTpre_30d_countNO2sensitive,PFTpre_30d_countNO2unhealthy,PFTpre_30d_countTempsensitive,PFTpre_30d_countTempunhealthy,PFTpre_30d_avgPM,PFTpre_30d_avgO3,PFTpre_30d_avgNO2,PFTpre_30d_avgTemp,PFTpre_30d_AUCPM,PFTpre_30d_AUCO3,PFTpre_30d_AUCNO2,PFTpre_30d_AUCTemp
C9CB4,B,M,1131,3,5.23,5,2.25282714273676,0.2855,0.0002946,5.5,8.090298,14.669599999999999,0.1204728830714846,14.4136,14.8221,0.152352,0.004843909807399617,0.14796,0.1611,2.0661300000000002,0.04522465035796293,2.0066,2.1187,0.001219819,0.0008642209546747225,1e-05,0.0021761,0.00698859,0.00014684534154454237,0.0068262,0.0072704,143.09038017683108,0.05321429657698758,0.004183768346852741,0.04490410950971491,0.05797367413520185,140,225,1364,428,569,21,5,0,192,0,0,0,7.85134781470819,0.0220377408993576,0.00547404697728148,53.9152136994056,30000.0,82.3329999999999,14.2161,190482.45,134,153,150,123,35,0,49,0,21,0,0,6.8381601362862,0.0314804577464789,0.00447285464098074,63.4144481605351,4014.0,17.8809,2.554,37921.84,546,496,460,144,751,47,419,22,360,2,322,0,7.60500333555704,0.0265322862823062,0.00537529349690015,61.2324097758642,56999.5,200.1861,40.7501,483552.34,2301,2290,3221,680,3421,558,1512,58,948,4,1061,34,8.98160924166801,0.0269192315429491,0.0046238045477345,61.5811161911961,223139.1,669.077500000001,110.6199,1629744.24,27145,1,10,10,0,0,0,13,0,0,0,0,0,4.11547619047619,0.0314471698113208,0.00220062893081761,64.9176331360947,691.4,5.0001,0.3499,10971.08,8,48,48,0,14,0,76,0,3,0,4,0,5.77054698457223,0.0324845468053492,0.00279093610698366,64.6264355062414,4114.4,21.8621,1.8783,46595.66
5E9F5,B,M,1149,3,4.52,5,-0.987042943847941,0.2293,0.0002366,4.5,2.401215,22.67418,0.43629418413624393,22.0849,23.5708,0.209029,0.0061299237805665695,0.20261,0.2179,5.35111,0.5581907408961763,4.408,6.1032,0.000275604,0.0006596239958341588,1.0009e-05,0.0021365,0.00292976,0.00011499196300418369,0.0027568,0.0031615,341.32488668013764,0.21154960320294242,0.01977020116727459,0.1822926777581061,0.2451171793800016,142,228,1364,426,563,21,23,0,178,0,0,0,7.9070437287248,0.0224285025448701,0.0052751636503658,53.8990749646393,30197.0,83.7256,13.6996,190533.23,232,244,244,202,33,0,46,0,20,8,0,7.37423312883436,0.0316117400419287,0.00492830188679245,66.9178998073218,3606.0,15.0788,2.3508,34730.39,446,403,365,64,673,41,437,22,356,2,314,0,6.99395655036208,0.0268034956794973,0.00528634705575821,60.840986586436,53119.1,204.7251,40.578,485328.55,2319,2309,3243,680,2912,440,1564,62,944,4,1101,34,8.07136352838705,0.0270607606458762,0.004570461083258,61.7197137227202,203866.5,683.771300000001,111.2176,1660075.14,27577,0,7,7,0,1,0,31,4,1,0,29,0,3.67337278106509,0.0367197530864198,0.00275123456790124,77.4388165680473,620.8,5.9486,0.4457,13087.16,21,36,35,0,11,2,71,4,1,0,40,0,4.484,0.0336112408759124,0.0023734693877551,66.9219972260749,3138.8,23.0237,1.6282,48250.76
977FB,B,M,1137,3,4.84,5,-0.583539545677718,0.2541,0.0002622,5.5,6.576042,14.035749999999998,0.21420034884295697,13.7869,14.3378,0.15914299999999998,0.0034683747394613144,0.15216,0.16285,2.6011600000000006,0.10293237477964733,2.4261,2.8,1.8565200000000003e-05,2.2888027742808154e-05,1e-05,8.3127e-05,0.005816409999999999,0.0003567340199644547,0.005324,0.0063957,171.92735725301347,0.06578936380669484,0.00411161593635118,0.05990627397788728,0.07311076409527394,142,228,1364,425,547,20,38,0,162,0,0,0,7.66970411102383,0.0227237074738816,0.00516180207932229,54.1284021493213,29290.6,84.8276,13.4052,191398.03,239,248,248,206,32,0,31,0,14,8,0,6.9298755186722,0.0307179704016913,0.00463911205073996,66.2942718446602,3340.2,14.5296,2.1943,34141.55,440,399,361,60,687,43,458,22,358,2,314,0,7.26759636889883,0.0269059277676001,0.00527158854166667,60.838990101491,55241.0,205.6151,40.4858,485555.98,2319,2297,3231,680,3443,555,1505,58,937,4,1065,34,8.86249098918702,0.0269635483354674,0.00457925430210326,61.5842421737008,221296.4,673.873000000001,110.1677,1638695.1,27289,19,8,8,0,2,0,19,0,0,0,4,0,4.43733333333333,0.0312055900621118,0.00252732919254658,68.8755029585799,665.6,5.0241,0.4069,11639.96,21,38,38,0,3,0,45,0,0,0,4,0,4.18371428571429,0.0325878477306003,0.00208374816983895,62.7777531206657,2928.6,22.2575,1.4232,45262.76
2FE00,B,M,1103,3,4.14,4,-1.16612210563406,0.2009,0.0002074,4.5,8.641933,20.669779999999996,0.5517209254283865,19.5223,21.1845,0.239087,0.002717241452486526,0.23427,0.24242,6.874239999999999,0.265033067957776,6.4023,7.3371,1.3283700000000001e-05,6.381658440840873e-06,1e-05,2.7719e-05,0.0026336,7.865855890422155e-05,0.0025458,0.0028251,379.7083839611179,0.26438876417826307,0.007267613076069512,0.2552961011467293,0.2746153458014196,372,442,1325,629,391,11,69,0,101,0,8,0,7.02970186681527,0.0246961352657005,0.00463638088012139,56.9416656662665,25229.6,86.9057,12.2215,189729.63,4,30,30,0,22,0,75,1,17,59,0,6.38354253835425,0.0305238784370478,0.00535050651230101,72.0609708737864,4577.0,21.092,3.6972,51955.96,604,426,491,62,737,47,451,21,352,2,291,0,7.60575500874008,0.027218043335522,0.00505354966887417,60.4013197142499,56564.0,207.2654,38.1543,481942.13,2079,2045,2979,474,3427,525,1474,58,923,4,1057,34,8.96623759940969,0.0269134681513018,0.00457876479101048,61.4914196699875,218722.4,657.4422,107.5735,1598715.42,26473,19,8,8,0,2,0,19,0,0,0,4,0,4.43733333333333,0.0312055900621118,0.00252732919254658,68.8755029585799,665.6,5.0241,0.4069,11639.96,21,38,38,0,3,0,45,0,0,0,4,0,4.18371428571429,0.0325878477306003,0.00208374816983895,62.7777531206657,2928.6,22.2575,1.4232,45262.76
D02F0,B,M,1050,3,3.73,4,-1.33936252753864,0.1718,0.0001773,4.5,3.177858,22.737569999999998,0.7259493601102245,21.7274,23.703,0.22471999999999998,0.012640102847682844,0.20987,0.24011,6.48006,0.5497465985949042,5.8802,7.3686,0.0002391382,0.00032862193758069296,1e-05,0.00096471,0.00361604,0.0002980556256808449,0.0032084,0.0039793,276.54561343347973,0.26375338724825526,0.027525484832909387,0.23154402875832192,0.30317954938457237,366,438,888,255,305,9,164,1,115,0,103,0,7.03143254520167,0.0267146182231053,0.00485421412300683,61.8522396114409,25278.0,94.1156,14.917,229224.4,5,30,30,0,79,0,64,9,25,89,0,7.72765363128492,0.0257160636758321,0.00630318379160637,73.5192371705964,5533.0,17.7698,4.3555,53007.37,918,617,640,209,662,48,404,12,321,2,244,10,7.34069914361926,0.0272851427801724,0.00476068098905553,59.9508401430031,52287.8,202.5649,35.2338,469534.98,2055,1988,2922,474,3306,523,1353,57,897,4,958,34,8.98890521040353,0.0266917330806014,0.00458329817316756,61.0765430501073,208057.2,619.595200000001,102.1113,1510239.68,25201,1,10,10,0,0,0,9,0,0,0,0,0,4.38095238095238,0.0309874213836478,0.00220754716981132,64.0826035502959,736.0,4.927,0.351,10829.96,8,48,48,0,14,0,76,0,3,0,4,0,5.85834502103787,0.0321359583952452,0.00276953937592868,64.8076837725382,4177.0,21.6275,1.8639,46726.34
54D6F,B,M,1068,3,4.11,4,-0.994228140565043,0.1987,0.0002051,4.5,3.27288,18.062320000000003,0.39448806713398954,17.4387,18.6328,0.21867,0.00628127375617398,0.20764,0.22469,6.349419999999999,0.2798008966707895,6.0322,6.8679,0.0004436272,0.0008256039896460719,1.0018e-05,0.0021483,0.00293031,7.988724623562337e-05,0.0028464,0.0030682,341.2608222338251,0.19910832231396153,0.014459146697608614,0.1693677123185959,0.21713609175997,363,436,777,253,312,9,173,1,118,0,113,0,6.98916064480267,0.0268500992907801,0.00492427763819095,62.6786677454153,25147.0,94.6466,15.6789,232412.5,3,30,30,0,39,0,64,9,21,98,0,7.03899721448468,0.0260931982633864,0.00620115774240232,73.560693481276,5054.0,18.0304,4.285,53037.26,918,618,640,209,685,49,422,12,321,2,246,10,7.46564649726239,0.0273585342853294,0.00473077962437509,59.9863764044944,53177.8,203.0824,35.0125,469813.3,2073,2010,2944,474,3394,561,1397,59,893,4,970,34,9.10754668930391,0.0268726283706557,0.00451332363700472,61.1232632457572,214573.8,634.812100000001,102.4028,1537800.18,25633,0,7,7,0,0,0,27,2,0,0,18,0,1.75739644970414,0.0348475308641975,0.00274197530864198,74.8378698224852,297.0,5.6453,0.4442,12647.6,21,36,36,0,9,2,57,2,0,0,22,0,3.88285714285714,0.0329925547445255,0.00222817518248175,65.5771151178918,2718.0,22.5999,1.5263,47281.1
C6829,B,M,818,2,3.24,3,-0.546169127435588,0.139,0.0001434,4.0,0.467163,28.120300000000004,0.585276282337381,27.4911,29.0846,0.268219,0.007933980995971979,0.25953,0.28026,6.4417100000000005,0.41451913358868137,5.7495,6.8938,2.2375999999999997e-05,2.5827429613580298e-05,1e-05,9.0304e-05,0.00233344,5.118615698278851e-05,0.0022762,0.0024404,428.55183763027975,0.37314954726433947,0.016273919641997363,0.3601864363816696,0.4150837649887198,342,221,184,55,498,44,91,11,258,2,57,0,8.209726443769,0.0233094652406417,0.00565379931162298,56.0318868407578,29711.0,87.1773999999999,21.3544,218860.55,79,34,37,5,45,2,13,0,30,0,0,6.12928348909657,0.0319141193595342,0.00400994152046783,51.9880446927374,3935.0,21.925,2.7428,37223.44,1058,925,1884,354,1241,162,546,9,258,0,414,34,9.52491765716741,0.0256329679595278,0.00456917329868442,63.4514739170028,66512.5,182.4042,28.1324,487751.48,1706,1697,2668,419,2809,515,1120,36,607,2,739,34,9.5081329837675,0.0274132917038359,0.00422268199233715,61.2015259706464,170452.3,491.6848,71.6377999999998,1175926.12,19633,0,9,9,0,0,0,18,0,2,0,0,0,1.01775147928994,0.03318125,0.00248375,62.5041420118343,172.0,5.309,0.3974,10563.2,7,45,45,0,0,0,78,0,3,0,4,0,2.20700280112045,0.0332859467455621,0.00264837278106509,63.9968099861304,1575.8,22.5013,1.7903,46141.7
D9E16,B,M,792,2,3.63,4,0.0718008736377184,0.1649,0.0001702,4.0,13.943396,24.889060000000004,0.38638749174601733,24.1546,25.5283,0.264299,0.009263227719201223,0.25043,0.27848,5.602079999999999,0.412602310005921,4.8479,6.1465,0.00465671,0.0016474473152594455,0.0020048,0.0071458,0.0026789899999999996,8.293149046719894e-05,0.0025707,0.0027955,373.27500289288133,0.07431880323351304,0.015746250982197462,0.06269865213633206,0.10836129460717306,400,221,187,55,504,44,91,11,259,2,54,0,8.25779275484414,0.0234642513368984,0.00560816110227875,55.6957450076805,29406.0,87.7562999999999,21.1652,217547.58,20,34,34,5,47,2,19,0,30,0,0,6.15406562054208,0.0318991266375546,0.00412474526928675,52.8719553072626,4314.0,21.9147,2.8337,37856.32,1063,925,1884,354,1232,162,540,9,258,0,414,34,9.47241329893953,0.025629215851602,0.00454784797791132,63.3432444386628,66098.5,182.3775,28.0011,486919.520000001,1640,1656,2624,419,2802,515,1053,36,603,2,735,34,9.7358569865853,0.0272627441940875,0.00426580408910588,61.1104314147391,169102.1,473.0904,69.8951999999998,1136042.92,19009,0,7,7,0,0,0,11,0,0,0,0,0,2.42958579881657,0.0362185185185185,0.00171728395061728,59.7072189349112,410.6,5.8674,0.2782,10090.52,119,37,37,0,1,0,27,0,2,0,0,0,3.57408637873754,0.0324959064327485,0.00255365497076023,57.4983356449376,2151.6,22.2272,1.7467,41456.3
7F1C3,B,M,797,2,3.69,4,0.11349828768489,0.169,0.0001744,4.0,2.871993,28.849639999999994,1.3972049847224757,27.2054,31.0062,0.23969799999999997,0.01910507192693431,0.22097,0.26835,6.5842,0.36225274786167383,6.0217,7.0289,0.0008035783,0.0012853307670025428,1e-05,0.0039699,0.00294198,0.00017434116489738674,0.0026636,0.0032007,339.90713737007053,0.0962263582567372,0.022162796936605732,0.07671459654407997,0.13190085498544699,400,221,187,55,516,46,89,11,265,2,54,0,8.3013198539736,0.0234511229946524,0.00563049814520403,55.5115130568356,29561.0,87.7071999999999,21.2495,216827.97,21,34,34,5,26,0,23,0,27,0,0,5.47,0.0322139737991266,0.00390960698689956,53.3812849162011,3829.0,22.131,2.6859,38221.0,1096,925,1884,354,1231,162,536,9,263,0,414,34,9.5016558675306,0.0256323074761102,0.00454669481890531,63.2708416807598,65989.0,182.3995,27.994,486362.96,1640,1661,2629,419,2780,513,1072,36,598,2,737,34,9.67223969352164,0.0273162983741699,0.00424185454545454,61.1827589524318,169157.8,477.1611,69.9905999999998,1144729.42,19129,0,7,7,0,0,0,19,0,1,0,2,0,3.53136094674556,0.0310716049382716,0.00300617283950617,67.0126627218935,596.8,5.0336,0.487,11325.14,119,31,32,0,1,0,35,0,3,0,2,0,3.46976744186047,0.0319966666666667,0.00253613933236575,60.2732316227462,2088.8,22.0777,1.7474,43457.0
7FE15,B,M,793,2,3.66,4,0.101545396296348,0.167,0.0001723,4.0,2.639636,22.43633,1.2650905229358975,20.7021,24.2317,0.233534,0.022520500389151616,0.20739,0.26515,6.551979999999999,0.5267307298589838,5.7322,7.4458,0.0021978415,0.0024951844090437374,1e-05,0.0067834,0.0029957700000000005,0.0003977557962424237,0.0024308,0.0034799,333.80399696905965,0.06402212272964107,0.014729801079460295,0.04802958632690338,0.08553695520546975,386,221,187,57,477,38,88,11,255,2,46,0,8.02013986013986,0.0237275401069519,0.00552135665076841,55.0696106557377,28672.0,88.7409999999999,20.8376,214991.76,25,34,34,3,22,1,19,0,26,0,0,5.45258620689655,0.0314540029112081,0.00393100436681223,54.1209470752089,3795.0,21.6089,2.7006,38858.84,1104,925,1884,354,1234,161,536,9,266,0,414,34,9.49214357791553,0.0255977234401349,0.00456131232743219,63.1387511382855,65847.0,182.1534,28.084,485347.580000001,1640,1657,2625,417,2773,513,1068,36,596,2,737,34,9.68894382797677,0.0272675299263352,0.00424903096050706,61.2193844005157,168519.8,473.8006,69.7180999999998,1139660.06,19033,0,7,7,0,0,0,19,0,1,0,2,0,3.53136094674556,0.0310716049382716,0.00300617283950617,67.0126627218935,596.8,5.0336,0.487,11325.14,119,31,32,0,1,0,35,0,3,0,2,0,3.46976744186047,0.0319966666666667,0.00253613933236575,60.2732316227462,2088.8,22.0777,1.7474,43457.0
AE659,B,M,790,2,4.31,4,0.892296799898471,0.2135,0.0002203,4.5,1.140604,22.18567,0.4549375587191426,21.5254,22.9267,0.236803,0.0064397999451328725,0.22694,0.24492,4.435359999999999,0.29919456025952224,4.1075,4.9509,0.0025258524,0.0028849350149241833,1.1017e-05,0.0081024,0.00361765,0.00014610757262297448,0.003417,0.0038472,276.4225394938703,0.06350008389413785,0.006260041019362627,0.05450579603906199,0.07372090241541998,365,216,187,60,474,38,78,11,258,2,40,0,7.90711902113459,0.024008518024032,0.00545545839957605,54.4555011535504,28434.0,89.9118999999999,20.5889,212430.91,13,34,34,0,29,1,18,0,20,0,0,5.95056497175141,0.0316110625909752,0.00364628820960699,54.9838280166435,4213.0,21.7168,2.505,39643.34,1140,925,1884,354,1200,161,534,9,272,0,414,34,9.30144906535285,0.0254585160202361,0.00459131070326457,62.9694757382595,64189.3,181.1628,28.2687,484046.360000001,1631,1661,2629,414,2746,513,1071,36,590,2,739,34,9.65810155799192,0.0272103641618497,0.00425515552289982,61.3298937833612,167374.9,470.7393,69.4951999999998,1137485.54,18961,4,14,14,0,0,0,19,0,0,0,4,0,4.37333333333333,0.0306412903225806,0.00320064516129032,69.2610650887574,721.6,4.7494,0.4961,11705.12,123,38,39,0,1,0,36,0,2,0,4,0,3.72675585284281,0.0316234260614934,0.00263519061583578,61.4545908460472,2228.6,21.5988,1.7972,44308.76
1D5AE,B,M,779,2,2.48,2,-1.21864627011269,0.093,9.6e-05,4.0,0.420205,28.04223,3.225504017135237,24.2433,34.6008,0.27261399999999997,0.024056857742532467,0.24327,0.31726,9.69636,2.6291102876997936,2.7968,11.4858,0.025778699999999998,0.009403092541522946,0.012706,0.048918,0.00230231,0.00023153426168352132,0.0018944,0.0027221,434.3463738592978,0.08264850253015082,0.013066598365884384,0.07112594965494012,0.10962219678665841,364,214,187,60,467,38,77,11,248,2,40,0,7.80900750625521,0.0241447291166266,0.00538545310015898,54.2339605229428,28089.0,90.4702999999999,20.3247,211566.68,13,34,34,0,29,1,26,0,20,0,0,5.93502824858757,0.0320231441048035,0.003527365356623,55.8523717059639,4202.0,21.9999,2.4233,40269.56,1188,925,1884,354,1225,161,526,9,272,0,414,34,9.47045089741719,0.0254121697582912,0.00460120188403443,62.9049876414727,64901.0,180.833,28.3296,483550.64,1627,1643,2611,414,2771,513,1046,36,589,2,735,34,9.78128881077915,0.0271485340682538,0.00426982469227899,61.2870491713614,166966.6,462.9911,68.6843999999999,1120511.12,18697,0,7,7,0,0,0,11,0,0,0,0,0,2.42958579881657,0.0362185185185185,0.00171728395061728,59.7072189349112,410.6,5.8674,0.2782,10090.52,119,37,37,0,1,0,27,0,2,0,0,0,3.57408637873754,0.0324959064327485,0.00255365497076023,57.4983356449376,2151.6,22.2272,1.7467,41456.3
51435,B,M,795,2,3.92,4,0.398868217715771,0.1851,0.000191,4.0,0.171438,31.70767,0.3216817165736624,30.9741,32.0461,0.25444600000000006,0.011898056050371331,0.2406,0.27625,7.460539999999999,0.4132867721086656,6.7471,7.8898,1.0288400000000001e-05,4.4015078224525623e-07,1e-05,1.1357e-05,0.00270318,0.0002438818147290928,0.0022096,0.002994,369.9346695373597,0.27175251399295447,0.04076419845682708,0.23602662616823866,0.35513094547883217,366,217,191,60,457,38,49,11,237,2,19,0,7.63421418636996,0.0242268963675213,0.00525188328912466,53.3510766470136,27445.0,90.7054999999999,19.7996,208122.55,10,30,30,0,32,1,52,0,10,0,0,6.22925457102672,0.0338402315484805,0.0029684515195369,58.4424549237171,4429.0,23.3836,2.0512,42137.01,1198,926,1884,354,1153,161,497,9,272,0,414,34,9.04163378635102,0.0252359100491918,0.00462202371284716,62.5667009236373,61871.9,179.5535,28.4578,480950.23,1631,1670,2638,414,2702,512,1110,36,580,2,739,34,9.50789111747851,0.0272622422606398,0.00422691114760079,61.4886387743076,165912.7,474.6629,69.5030999999998,1147808.42,19081,0,9,9,0,1,0,26,0,2,0,0,0,4.57041420118343,0.034345625,0.002825,62.8130177514793,772.4,5.4953,0.452,10615.4,7,45,45,0,14,0,78,0,3,0,4,0,5.40812324929972,0.0337034023668639,0.00260340236686391,63.8814701803052,3861.4,22.7835,1.7599,46058.54
A264C,B,M,768,2,3.54,4,0.107108724552436,0.1588,0.0001639,3.5,9.21961,29.59507,1.0690790086695074,28.2189,31.6679,0.28294699999999995,0.01602121791042532,0.26515,0.31536,6.053,0.5414730464205951,4.8167,6.7578,0.00968978,0.00463680610065928,1e-05,0.016183,0.0024668299999999997,8.814917974030664e-05,0.0023506,0.0026665,405.3785627708436,0.05754263590534862,0.004089256527579772,0.05215593658543889,0.06712907809737387,370,217,191,60,458,38,47,11,233,2,12,0,7.6390977443609,0.0243981303418803,0.00520631299734747,52.77483465778,27432.0,91.3466,19.6278,205874.63,6,32,30,0,32,1,72,0,10,0,0,6.68251748251748,0.0349364296081277,0.0029876989869754,59.3154230235783,4778.0,24.0712,2.0645,42766.42,1202,924,1884,354,1223,161,477,9,274,0,414,34,9.34522591022079,0.025048573837291,0.00463579665421471,62.5239026928581,63912.0,178.2707,28.5426,480621.24,1620,1628,2596,414,2763,513,1040,36,574,2,735,34,9.81623743531791,0.027064379648914,0.00426995643114225,61.4432277040901,165040.4,454.8169,67.6232999999999,1107145.52,18433,0,7,7,0,0,0,11,0,0,0,0,0,2.42958579881657,0.0362185185185185,0.00171728395061728,59.7072189349112,410.6,5.8674,0.2782,10090.52,119,37,37,0,1,0,27,0,2,0,0,0,3.57408637873754,0.0324959064327485,0.00255365497076023,57.4983356449376,2151.6,22.2272,1.7467,41456.3
56C9D,B,M,775,2,3.71,4,0.267753627942408,0.1704,0.0001758,4.0,3.195068,27.039810000000006,0.4561584798924362,26.2272,27.6053,0.29096099999999997,0.006095230284593207,0.28363,0.29896,5.63583,0.3402728286079994,5.143,6.2701,0.0033518644,0.003226312410991471,1.0023e-05,0.0074866,0.0034013000000000003,0.00024385069202280312,0.0030167,0.0037089,294.00523329315257,0.07926560178042227,0.016033117389305143,0.06755551604243737,0.11342650606695374,370,217,191,60,457,38,39,10,229,2,6,0,7.60985797827903,0.0242737446581196,0.00517403183023872,52.6745270443476,27327.0,90.8808999999999,19.5061,205483.33,6,34,30,0,32,1,74,0,10,0,0,6.7048951048951,0.0355426491994178,0.00290651230101302,58.9805270457697,4794.0,24.4178,2.0084,42524.96,1202,922,1884,354,1224,161,475,9,274,0,414,34,9.34471413949408,0.0249927096502318,0.00464420984245574,62.5374177182256,63908.5,177.9231,28.5944,480725.13,1620,1635,2603,414,2630,502,1065,36,575,2,739,34,9.54463812496319,0.0271178120947778,0.00426024503062882,61.5142365425853,162077.5,460.0808,68.1553999999999,1118759.42,18601,0,7,7,0,0,0,25,0,0,0,4,0,3.89230769230769,0.0317932098765432,0.00325432098765432,68.8084023668639,657.8,5.1505,0.5272,11628.62,119,31,32,0,1,0,41,0,3,0,4,0,3.46810631229236,0.0320526086956522,0.00259724238026125,60.9872399445215,2087.8,22.1163,1.7895,43971.8
87CDF,B,M,772,2,4.39,4,1.09418009795986,0.2194,0.0002265,4.0,2.023911,23.31333,0.6416389449422991,22.4001,23.9806,0.270779,0.011145878610499937,0.25732,0.28288,5.266430000000001,0.1692543848110817,5.0258,5.531,0.0071446711,0.005099329082496473,1.0001e-05,0.012678,0.0037893100000000006,0.00015095488251645113,0.0035869,0.0040549,263.90028791521405,0.06848455123588035,0.009657112698764334,0.05716780310599301,0.08588500555690894,369,212,186,60,452,38,29,4,228,2,0,0,7.55400890868597,0.0242085622832755,0.00512193377483443,52.4976262496795,27134.0,90.7578999999999,19.3353,204793.24,7,34,30,0,32,1,88,0,9,0,0,6.74929971988796,0.0368491994177584,0.00283140376266281,58.5423162274619,4819.0,25.3154,1.9565,42209.01,1204,922,1884,354,1225,161,461,9,274,0,414,34,9.33969577299985,0.0248789577187807,0.00465108007146337,62.5444906985821,63855.5,177.1133,28.6367,480779.5,1620,1632,2600,414,2760,513,1065,36,574,2,739,34,9.74510024247442,0.0271193347931585,0.00426431665515725,61.5128225227711,164779.9,458.2354,67.9262999999999,1114304.78,18529,0,7,7,0,0,0,25,0,0,0,4,0,3.89230769230769,0.0317932098765432,0.00325432098765432,68.8084023668639,657.8,5.1505,0.5272,11628.62,119,31,32,0,1,0,41,0,3,0,4,0,3.46810631229236,0.0320526086956522,0.00259724238026125,60.9872399445215,2087.8,22.1163,1.7895,43971.8
18FBE,B,M,771,2,3.49,3,0.165202324123607,0.1554,0.0001604,5.0,4.58911,15.580360000000002,0.21229932851728195,15.227,15.7951,0.178277,0.009033825386352737,0.16544,0.19037,2.5922099999999997,0.09883670539497635,2.481,2.8233,0.0015314608,0.0014640926638598316,1.0006e-05,0.0043125,0.00471567,0.0002871646064929002,0.0042862,0.0051701,212.05894390404757,0.0654376546804604,0.004128370507734435,0.05711045456179309,0.07280345738894972,369,212,186,60,453,38,35,4,228,2,0,0,7.33569042316258,0.0242558015470792,0.00513128476821191,52.5075416559856,26349.8,90.9349999999999,19.3706,204831.92,7,34,30,0,26,1,89,0,9,0,0,6.57843137254902,0.0371844250363901,0.002694500723589,58.1926352288488,4697.0,25.5457,1.8619,41956.89,1205,922,1884,354,1148,161,454,9,274,0,414,34,8.95174078408426,0.0248481528304537,0.00465666720805587,62.5324586965006,61194.1,176.894,28.6711,480687.01,1620,1631,2599,414,2681,513,1059,36,574,2,739,34,9.67023393544566,0.0271077634230177,0.00426293851376838,61.5098380410148,163281.9,457.4164,67.8062999999999,1112774.48,18505,0,7,7,0,0,0,25,0,0,0,4,0,3.89230769230769,0.0317932098765432,0.00325432098765432,68.8084023668639,657.8,5.1505,0.5272,11628.62,119,31,32,0,1,0,41,0,3,0,4,0,3.46810631229236,0.0320526086956522,0.00259724238026125,60.9872399445215,2087.8,22.1163,1.7895,43971.8
